CC Number,Date,Time,Accident Type,New Georeferenced Column,Month_Year,Latitude,Longitude,Hour
15CS00102300,2015-05-29,8:06:00 PM,6,"(39.26742239, -76.61870599)",2015-05,39.26742239,-76.61870599,20.0
14CS00125892,2014-08-06,7:26:00 AM,6,"(39.25990482, -76.67392731)",2014-08,39.25990482,-76.67392731,7.0
P1600019028,2016-03-17,4/22/2016 2:35:00 PM,6,"(39.17719467, -76.696114)",2016-03,39.17719467,-76.696114,14.0
15CS00176312,2015-09-10,9/10/2015 8:36:00 AM,3,"(39.20659414, -76.60337448)",2015-09,39.20659414,-76.60337448,8.0
15CS00026321,2015-02-12,3:27:00 AM,6,"(39.26515056, -76.66868761)",2015-02,39.26515056,-76.66868761,3.0
16CS00232121,2016-12-07,12/7/2016 5:48:00 PM,3,"(39.01304841, -76.40735865)",2016-12,39.01304841,-76.40735865,17.0
18CS00014959,2018-01-22,1/22/2018 8:38:00 AM,6,"(39.2611176496103, -76.5741062164307)",2018-01,39.2611176496103,-76.5741062164307,8.0
18CS00142585,2018-07-20,7/20/2018 2:05:00 AM,3,"(39.1388774, -77.13681221)",2018-07,39.1388774,-77.13681221,2.0
16CS00139913,2016-07-21,7/25/2016 5:55:00 PM,6,"(39.12641072, -77.10552692)",2016-07,39.12641072,-77.10552692,17.0
19CS00035255,2019-02-22,2/22/2019 9:27:00 AM,3,"(39.2843948934621, -76.5436513508881)",2019-02,39.2843948934621,-76.5436513508881,9.0
17B000360,2017-05-12,5/14/2017 8:49:00 PM,6,"(39.175935, -76.693376)",2017-05,39.175935,-76.693376,20.0
13L003735,2013-04-24,1006,4,"(38.989856, -76.362417)",2013-04,38.989856,-76.362417,
18CS00159006,2018-08-13,8/20/2018 4:18:00 PM,6,"(38.9754425, -76.2897612)",2018-08,38.9754425,-76.2897612,16.0
16CS00042834,2016-03-07,4/11/2016 2:01:00 PM,6,"(39.2033435, -76.56048059)",2016-03,39.2033435,-76.56048059,14.0
18CS00152291,2018-08-03,8/3/2018 8:01:00 PM,6,"(39.2407, -76.5873)",2018-08,39.2407,-76.5873,20.0
18CS00128066,2018-06-30,6/30/2018 6:45:00 AM,6,"(39.00484499, -76.40128613)",2018-06,39.00484499,-76.40128613,6.0
P1900007718,2019-02-03,2/6/2019 3:40:00 AM,6,"(39.1880127424029, -76.6841307880512)",2019-02,39.1880127424029,-76.6841307880512,3.0
13T203213,2013-12-20,0057,4,"(39.241653, -76.580596)",2013-12,39.241653,-76.580596,
16CS00053693,2016-03-23,3/23/2016 8:20:00 AM,6,"(39.2640645, -76.56370059)",2016-03,39.2640645,-76.56370059,8.0
14CS00128931,2014-08-11,1:30:00 AM,6,"(38.998192, -76.397445)",2014-08,38.998192,-76.397445,1.0
13K009167,2013-09-08,0332,4,"(39.229901, -76.510401)",2013-09,39.229901,-76.510401,
13T013913,2013-09-18,0508,5,"(39.312825, -76.543649)",2013-09,39.312825,-76.543649,
17CS00124668,2017-07-02,7/7/2017 12:10:00 PM,6,"(39.01154369, -76.40631258)",2017-07,39.01154369,-76.40631258,12.0
13T007315,2013-05-27,0233,5,"(39.264806, -76.670078)",2013-05,39.264806,-76.670078,
15CS00209647,2015-10-30,11/9/2015 4:34:00 AM,6,"(39.313945, -76.538548)",2015-10,39.313945,-76.538548,4.0
15CS00126294,2015-07-01,1:45:00 PM,6,"(39.2075585, -76.57956183)",2015-07,39.2075585,-76.57956183,13.0
19CS00027143,2019-02-10,2/10/2019 9:15:00 AM,3,"(39.2284271043578, -76.4178405026448)",2019-02,39.2284271043578,-76.4178405026448,9.0
17IR000452,2017-03-09,3/14/2017 6:51:00 PM,6,"(39.08619522, -77.01922417)",2017-03,39.08619522,-77.01922417,18.0
17CS00191370,2017-10-10,10/10/2017 8:18:00 AM,6,"(39.26718151, -76.61650658)",2017-10,39.26718151,-76.61650658,8.0
15CS00237009,2015-12-10,12/10/2015 8:13:00 AM,3,"(39.2677762, -76.6678255)",2015-12,39.2677762,-76.6678255,8.0
16CS00015030,2016-01-22,1/28/2016 3:27:00 PM,6,"(39.2642244, -76.58990443)",2016-01,39.2642244,-76.58990443,15.0
13L006740,2013-07-06,1211,4,"(39.008342, -76.404036)",2013-07,39.008342,-76.404036,
13T011484,2013-08-09,0100,4,"(39.305383, -76.530533)",2013-08,39.305383,-76.530533,
13H007894,2013-11-17,2237,4,"(39.567825, -76.073998)",2013-11,39.567825,-76.073998,0.0
18CS00100472,2018-05-23,5/24/2018 6:06:00 PM,3,"(39.2547, -76.57096)",2018-05,39.2547,-76.57096,18.0
15CS00055866,2015-03-27,8:13:00 PM,6,"(38.99177089, -76.37609482)",2015-03,38.99177089,-76.37609482,20.0
18CS00003345,2018-01-05,1/9/2018 11:34:00 PM,6,"(39.28104542, -76.55339822)",2018-01,39.28104542,-76.55339822,23.0
13K012126,2013-12-08,2308,4,"(39.236764, -76.498096)",2013-12,39.236764,-76.498096,
16CS00116940,2016-06-20,6/20/2016 8:27:00 AM,3,"(39.251431, -76.57295823)",2016-06,39.251431,-76.57295823,8.0
17CS00204451,2017-12-28,1/1/2018 1:20:00 PM,6,"(38.9885687, -76.35695457)",2017-12,38.9885687,-76.35695457,13.0
17CS00079071,2017-04-25,4/28/2017 4:42:00 PM,6,"(39.20757513, -76.58206701)",2017-04,39.20757513,-76.58206701,16.0
15CS00155874,2015-08-12,8/12/2015 1:56:00 AM,6,"(39.26676619, -76.66448593)",2015-08,39.26676619,-76.66448593,1.0
15CS00187339,2015-09-26,9/27/2015 1:16:00 AM,6,"(39.26812, -76.62694)",2015-09,39.26812,-76.62694,1.0
15CS00162579,2015-08-22,8/23/2015 11:47:00 AM,3,"(39.3081065, -76.5309952)",2015-08,39.3081065,-76.5309952,11.0
13T017863,2013-11-27,0504,4,"(39.270733, -76.622303)",2013-11,39.270733,-76.622303,
P1800031813,2018-05-03,5/17/2018 3:45:00 PM,6,"(39.19167403, -76.67615488)",2018-05,39.19167403,-76.67615488,15.0
14CS00156211,2014-09-22,4:53:00 AM,6,"(39.26446322, -76.5652898)",2014-09,39.26446322,-76.5652898,4.0
15CS00105112,2015-06-02,10:19:00 PM,6,"(39.28140044, -76.55144691)",2015-06,39.28140044,-76.55144691,22.0
12T015081,2012-11-14,1700,4,"(39.310394, -76.531706)",2012-11,39.310394,-76.531706,0.0
18CS00219432,2018-11-15,11/15/2018 9:45:00 AM,3,"(39.274638705246, -76.5526985914062)",2018-11,39.274638705246,-76.5526985914062,9.0
16CS00123940,2016-06-30,7/1/2016 6:49:00 AM,3,"(39.26196288, -76.571652)",2016-06,39.26196288,-76.571652,6.0
14CS0011828,2014-07-24,2:14:00 PM,6,"(39.25472096, -76.57058716)",2014-07,39.25472096,-76.57058716,14.0
15CS00063432,2016-04-14,4/15/2016 3:50:00 PM,6,"(39.26399182, -76.56588793)",2016-04,39.26399182,-76.56588793,15.0
15CS00032617,2015-02-21,6:21:00 PM,3,"(39.0275603, -76.4625783)",2015-02,39.0275603,-76.4625783,18.0
13B005242,2013-02-13,1910,4,"(39.190356, -76.676293)",2013-02,39.190356,-76.676293,0.0
17B000172,2017-03-03,3/5/2017 5:00:00 PM,6,"(39.180927, -76.668541)",2017-03,39.180927,-76.668541,17.0
15CS00128028,2015-07-03,2:13:00 PM,6,"(38.98730739, -76.35149091)",2015-07,38.98730739,-76.35149091,14.0
13T206774,2013-12-26,1904,4,"(39.266785, -76.560331)",2013-12,39.266785,-76.560331,0.0
13L009011,2013-08-24,1142,4,"(38.980514, -76.327477)",2013-08,38.980514,-76.327477,
17IR000551,2017-03-24,3/24/2017 10:54:00 AM,6,"(39.20689966, -76.60115093)",2017-03,39.20689966,-76.60115093,10.0
15CS00054735,2015-03-26,2:27:00 PM,6,"(39.0137798, -76.4063488)",2015-03,39.0137798,-76.4063488,14.0
18CS00218069,2018-11-13,11/13/2018 8:05:00 AM,6,"(39.0731412, -76.9049217)",2018-11,39.0731412,-76.9049217,8.0
18CS00164948,2018-08-22,8/25/2018 12:58:00 PM,6,"(38.98887624, -76.35813204)",2018-08,38.98887624,-76.35813204,12.0
14CS00214964,2014-12-27,2:37:00 PM,6,"(39.29202123, -76.55366778)",2014-12,39.29202123,-76.55366778,14.0
14CS00143518,2014-09-03,5:07:00 AM,6,"(39.008705, -76.404848)",2014-09,39.008705,-76.404848,5.0
13L005677,2013-06-14,1218,4,"(38.979179, -76.321977)",2013-06,38.979179,-76.321977,
15CS00065147,2015-04-08,9:29:00 PM,6,"(39.2644736, -76.59015656)",2015-04,39.2644736,-76.59015656,21.0
18CS00007898,2018-01-12,1/12/2018 8:45:00 AM,6,"(39.2618632001871, -76.5718397498131)",2018-01,39.2618632001871,-76.5718397498131,8.0
18CS00086122,2018-05-02,5/6/2018 11:03:00 PM,6,"(39.26072047, -76.57714516)",2018-05,39.26072047,-76.57714516,23.0
15CS00234179,2015-12-06,12/6/2015 1:49:00 AM,6,"(39.28125096, -76.55191898)",2015-12,39.28125096,-76.55191898,1.0
16IR001482,2016-08-31,9/5/2016 8:13:00 PM,6,"(39.26733933, -76.61787987)",2016-08,39.26733933,-76.61787987,20.0
19CS00054386,2019-03-20,3/20/2019 7:47:00 AM,6,"(39.2645, -76.5655)",2019-03,39.2645,-76.5655,7.0
18IR001889,2018-11-29,11/30/2018 9:49:00 PM,3,"(39.2219759472624, -76.6250147525504)",2018-11,39.2219759472624,-76.6250147525504,21.0
17CS00151098,2017-08-09,8/22/2017 9:30:00 PM,3,"(39.25412279, -76.57135963)",2017-08,39.25412279,-76.57135963,21.0
18CS00020331,2018-01-29,1/29/2018 8:45:00 AM,6,"(39.2613917805492, -76.5731728076935)",2018-01,39.2613917805492,-76.5731728076935,8.0
13T002258,2013-02-17,2349,4,"(39.259183, -76.674474)",2013-02,39.259183,-76.674474,
16CS00058118,2016-03-29,4/1/2016 12:59:00 PM,6,"(39.0132464, -76.40952855)",2016-03,39.0132464,-76.40952855,12.0
15CS00174034,2015-09-07,9/18/2015 2:34:00 PM,6,"(39.29943573, -76.5304184)",2015-09,39.29943573,-76.5304184,14.0
18CS00036151,2018-02-21,2/21/2018 8:55:00 AM,6,"(39.0894323, -76.9916417)",2018-02,39.0894323,-76.9916417,8.0
13P007574,2013-04-16,1451,4,"(39.258794, -76.537645)",2013-04,39.258794,-76.537645,
P1700087644,2017-11-28,12/6/2017 8:10:00 AM,6,"(39.18761192, -76.68460786)",2017-11,39.18761192,-76.68460786,8.0
18CS00031857,2018-02-14,2/15/2018 10:58:00 PM,3,"(38.3607093, -77.0030792)",2018-02,38.3607093,-77.0030792,22.0
14CS00122015,2014-07-30,4:59:00 PM,6,"(39.27131792, -76.6520834)",2014-07,39.27131792,-76.6520834,16.0
15CS00062599,2015-04-05,6:24:00 PM,3,"(38.36247166, -76.99025631)",2015-04,38.36247166,-76.99025631,18.0
P1500071695,2015-10-16,11/3/2015 2:20:00 PM,6,"(39.187484, -76.6742078)",2015-10,39.187484,-76.6742078,14.0
13P003622,2013-02-20,1830,5,"(39.258338, -76.537298)",2013-02,39.258338,-76.537298,0.0
17CS00205682,2017-10-31,10/31/2017 7:50:00 AM,6,"(39.3167982, -76.53619319)",2017-10,39.3167982,-76.53619319,7.0
19CS00061075,2019-03-29,3/29/2019 5:30:00 AM,6,"(39.2456, -76.577)",2019-03,39.2456,-76.577,5.0
18CS00073940,2018-04-16,4/16/2018 3:10:00 PM,6,"(39.2587418, -76.65495872)",2018-04,39.2587418,-76.65495872,15.0
15CS00228916,2015-11-27,12/3/2015 5:35:00 PM,3,"(38.98236405, -76.33386612)",2015-11,38.98236405,-76.33386612,17.0
16CS00116381,2016-06-19,6/28/2016 12:26:00 PM,3,"(39.00106079, -76.39965266)",2016-06,39.00106079,-76.39965266,12.0
15CS00040039,2015-03-06,2:08:00 AM,3,"(39.2712628, -76.6531095)",2015-03,39.2712628,-76.6531095,2.0
18CS00244870,2018-12-27,12/27/2018 3:39:00 PM,3,"(39.2838675109718, -76.6192241920396)",2018-12,39.2838675109718,-76.6192241920396,15.0
15CS00043788,2015-03-11,7:48:00 PM,6,"(39.55405585, -76.10072851)",2015-03,39.55405585,-76.10072851,19.0
P1500042057,2015-06-19,8:24:00 AM,6,"(39.176724, -76.6933122)",2015-06,39.176724,-76.6933122,8.0
16CS00024580,2016-02-08,2/8/2016 2:41:00 AM,6,"(39.24591624, -76.57684475)",2016-02,39.24591624,-76.57684475,2.0
17CS00148479,2017-08-05,8/6/2017 10:55:00 PM,3,"(39.07361301, -76.92469239)",2017-08,39.07361301,-76.92469239,22.0
17CS00202029,2017-10-25,10/26/2017 8:01:00 PM,3,"(39.2580606, -76.67554736)",2017-10,39.2580606,-76.67554736,20.0
14CS00112055,2014-07-14,8:11:00 AM,6,"(39.25189626, -76.45656109)",2014-07,39.25189626,-76.45656109,8.0
16CS00220534,2016-11-18,11/22/2016 9:45:00 PM,3,"(39.267004, -76.562686)",2016-11,39.267004,-76.562686,21.0
18CS00012094,2018-01-18,1/18/2018 9:13:00 AM,3,"(39.31844581, -76.53423786)",2018-01,39.31844581,-76.53423786,9.0
15CS00191197,2015-10-02,10/2/2015 6:35:00 AM,6,"(39.29350752, -76.5530777)",2015-10,39.29350752,-76.5530777,6.0
17CS00096905,2017-05-22,5/23/2017 3:06:00 PM,6,"(39.28457896, -76.54486746)",2017-05,39.28457896,-76.54486746,15.0
15CS00196975,2015-10-10,10/10/2015 4:52:00 PM,6,"(39.00035938, -76.399194)",2015-10,39.00035938,-76.399194,16.0
15CS00138300,2015-07-17,7/26/2015 7:45:00 AM,3,"(39.26723135, -76.62523985)",2015-07,39.26723135,-76.62523985,7.0
P1800049545,2018-07-04,7/6/2018 4:40:00 PM,3,"(39.1800608, -76.668464)",2018-07,39.1800608,-76.668464,16.0
15CS00164165,2015-08-24,8/27/2015 10:18:00 PM,6,"(39.28461425, -76.5437007)",2015-08,39.28461425,-76.5437007,22.0
18CS00236049,2018-12-12,12/13/2018 9:40:00 AM,6,"(39.2622567447845, -76.67287598104)",2018-12,39.2622567447845,-76.67287598104,9.0
P1600058046,2016-08-06,8/25/2016 2:29:00 PM,6,"(39.19015649, -76.65392876)",2016-08,39.19015649,-76.65392876,14.0
18CS00171102,2018-08-31,9/2/2018 3:45:00 PM,6,"(39.2668848, -76.6079899)",2018-08,39.2668848,-76.6079899,15.0
16CS00031398,2016-02-18,2/19/2016 7:10:00 PM,3,"(39.3156407, -76.5365872)",2016-02,39.3156407,-76.5365872,19.0
18CS00008028,2018-01-12,1/12/2018 2:40:00 PM,6,"(39.286507, -76.609736)",2018-01,39.286507,-76.609736,14.0
P1900017301,2019-03-14,3/24/2019 7:11:00 AM,6,"(39.1944837329478, -76.6887391758723)",2019-03,39.1944837329478,-76.6887391758723,7.0
16IR001718,2016-10-12,10/16/2016 10:40:00 PM,6,"(39.37166003, -76.45705864)",2016-10,39.37166003,-76.45705864,22.0
16CS00066732,2016-04-10,4/10/2016 4:45:00 PM,6,"(39.26887597, -76.62436008)",2016-04,39.26887597,-76.62436008,16.0
P1400098500,2014-08-20,10:29:00 PM,6,"(39.1905528, -76.66015416)",2014-08,39.1905528,-76.66015416,22.0
18CS00001117,2018-01-02,1/2/2018 4:58:00 PM,6,"(39.3155045, -76.5370315)",2018-01,39.3155045,-76.5370315,16.0
13L010896,2013-10-13,1210,4,"(38.980453, -76.328558)",2013-10,38.980453,-76.328558,
17IR000259,2017-02-13,2/23/2017 8:21:00 AM,6,"(39.26731233, -76.6174762)",2017-02,39.26731233,-76.6174762,8.0
17CS00101284,2017-05-28,5/31/2017 11:40:00 PM,6,"(39.26447101, -76.56517848)",2017-05,39.26447101,-76.56517848,23.0
P1800027178,2018-04-16,4/16/2018 10:50:00 AM,3,"(39.19690412, -76.6914475)",2018-04,39.19690412,-76.6914475,10.0
18CS00156367,2018-08-09,8/13/2018 6:22:00 PM,6,"(39.2642161, -76.59001708)",2018-08,39.2642161,-76.59001708,18.0
18CS00013549,2018-01-20,1/22/2018 12:38:00 AM,3,"(39.0266353333635, -76.4475274085999)",2018-01,39.0266353333635,-76.4475274085999,0.0
12T011966,2012-09-05,1709,4,"(39.2712, -76.6477)",2012-09,39.2712,-76.6477,0.0
16CS00243188,2016-12-26,12/27/2016 11:17:00 AM,6,"(39.26585872, -76.59555584)",2016-12,39.26585872,-76.59555584,11.0
14CS00209349,2014-12-16,5:29:00 PM,6,"(39.26519108, -76.55867279)",2014-12,39.26519108,-76.55867279,17.0
12K007038,2012-07-14,0807,4,"(39.205776, -76.559334)",2012-07,39.205776,-76.559334,
12T009514,2012-07-16,1331,4,"(39.267134, -76.623623)",2012-07,39.267134,-76.623623,
19CS00025297,2019-02-07,2/7/2019 9:20:00 AM,6,"(39.2651668682694, -76.544551662661)",2019-02,39.2651668682694,-76.544551662661,9.0
C14B001078,2014-09-21,4:49:00 PM,6,"(39.18694, -76.6775)",2014-09,39.18694,-76.6775,16.0
12B027858,2012-08-31,907,5,"(39.187885, -76.682536)",2012-08,39.187885,-76.682536,
18IR001203,2018-07-28,7/29/2018 9:21:00 PM,6,"(39.2051559, -76.60365343)",2018-07,39.2051559,-76.60365343,21.0
P1600061146,2016-08-18,8/26/2016 3:21:00 PM,3,"(39.197101, -76.704026)",2016-08,39.197101,-76.704026,15.0
P1700082919,2017-11-10,11/22/2017 10:10:00 PM,6,"(39.17699507, -76.70285225)",2017-11,39.17699507,-76.70285225,22.0
P1600010986,2016-02-15,3/14/2016 2:30:00 PM,6,"(39.16703973, -76.69538364)",2016-02,39.16703973,-76.69538364,14.0
P1700070217,2017-09-22,9/28/2017 2:46:00 PM,3,"(39.17809394, -76.69284225)",2017-09,39.17809394,-76.69284225,14.0
17CS00217503,2017-11-17,11/18/2017 10:28:00 AM,6,"(39.21759201, -76.52752161)",2017-11,39.21759201,-76.52752161,10.0
15CS00059170,2015-04-01,3:10:00 PM,6,"(39.26561991, -76.56346321)",2015-04,39.26561991,-76.56346321,15.0
16CS00125292,2016-07-02,7/2/2016 12:32:00 AM,6,"(38.98981645, -76.36200115)",2016-07,38.98981645,-76.36200115,0.0
12T014266,2012-10-26,2249,4,"(39.241, -76.5935)",2012-10,39.241,-76.5935,0.0
15CS00006856,2015-01-12,3:18:00 PM,3,"(39.27131792, -76.64987326)",2015-01,39.27131792,-76.64987326,15.0
15CS00108562,2015-06-07,2:29:00 PM,3,"(39.01639746, -76.40888482)",2015-06,39.01639746,-76.40888482,14.0
17CS00119766,2017-06-26,6/26/2017 6:38:00 AM,6,"(39.320644, -76.530873)",2017-06,39.320644,-76.530873,6.0
18CS00025283,2018-02-05,2/6/2018 12:31:00 AM,6,"(38.9990274, -76.39828742)",2018-02,38.9990274,-76.39828742,0.0
P1900016348,2019-03-10,3/13/2019 10:12:00 AM,6,"(39.1984726414598, -76.6958977250062)",2019-03,39.1984726414598,-76.6958977250062,10.0
18CS00112456,2018-06-09,6/9/2018 2:07:00 AM,6,"(39.0254695, -76.43750668)",2018-06,39.0254695,-76.43750668,2.0
12T009718,2012-07-20,1029,5,"(39.265446, -76.563547)",2012-07,39.265446,-76.563547,
13K010901,2013-11-04,1830,5,"(39.209796, -76.648615)",2013-11,39.209796,-76.648615,0.0
18CS00001075,2018-01-02,1/6/2018 4:00:00 PM,3,"(39.56084491, -76.08970597)",2018-01,39.56084491,-76.08970597,16.0
16CS00197803,2016-10-14,10/14/2016 3:24:00 PM,3,"(38.9801508, -76.32590532)",2016-10,38.9801508,-76.32590532,15.0
12T012010,2012-09-04,1700,4,"(39.254198, -76.617279)",2012-09,39.254198,-76.617279,0.0
17CS00208778,2017-11-04,11/4/2017 3:13:00 PM,6,"(39.27719715, -76.56654507)",2017-11,39.27719715,-76.56654507,15.0
19CS00055644,2019-03-22,3/22/2019 6:22:00 AM,3,"(39.2834474388815, -76.6191372414247)",2019-03,39.2834474388815,-76.6191372414247,6.0
13T012164,2013-08-19,2112,5,"(39.278171, -76.553319)",2013-08,39.278171,-76.553319,0.0
16CS00203093,2016-10-23,10/23/2016 12:53:00 AM,3,"(39.2454738, -76.57711029)",2016-10,39.2454738,-76.57711029,0.0
12B036032,2012-11-08,0634,5,"(39.176815, -76.703964)",2012-11,39.176815,-76.703964,
12T010075,2012-07-26,0534,5,"(39.26691, -76.611805)",2012-07,39.26691,-76.611805,
18CS00206237,2018-10-25,8:14:00 AM,6,"(39.2557934299915, -76.5320602431894)",2018-10,39.2557934299915,-76.5320602431894,8.0
18CS00055206,2018-03-21,3/21/2018 1:15:00 AM,6,"(39.26723135, -76.60401821)",2018-03,39.26723135,-76.60401821,1.0
P1600014308,2016-02-28,2/28/2016 1:33:00 PM,6,"(39.1891383, -76.6766123)",2016-02,39.1891383,-76.6766123,13.0
17IR000761,2017-04-03,4/19/2017 8:20:00 PM,6,"(39.27140098, -76.64955139)",2017-04,39.27140098,-76.64955139,20.0
15CS00137838,2015-07-16,7/21/2015 4:27:00 PM,6,"(39.26988931, -76.63695574)",2015-07,39.26988931,-76.63695574,16.0
14IR001892,2014-10-01,2:42:00 AM,6,"(39.27113519, -76.65066719)",2014-10,39.27113519,-76.65066719,2.0
17CS00199371,2017-10-21,10/22/2017 9:53:00 PM,6,"(38.99320516, -76.3767761)",2017-10,38.99320516,-76.3767761,21.0
16CS00223609,2016-11-23,11/24/2016 3:05:00 PM,6,"(39.27124109, -76.65040433)",2016-11,39.27124109,-76.65040433,15.0
15CS00019531,2015-02-02,12:09:00 AM,6,"(39.29917005, -76.53038085)",2015-02,39.29917005,-76.53038085,0.0
17CS00099794,2017-05-26,5/26/2017 4:59:00 PM,6,"(39.26681603, -76.60861015)",2017-05,39.26681603,-76.60861015,16.0
17IR000961,2017-05-11,5/12/2017 5:15:00 PM,6,"(39.07396388, -76.90463483)",2017-05,39.07396388,-76.90463483,17.0
17CS00005511,2017-01-10,1/10/2017 7:28:00 AM,6,"(39.094662, -77.030129)",2017-01,39.094662,-77.030129,7.0
16CS00071005,2016-04-15,4/16/2016 11:56:00 PM,6,"(39.2603185, -76.673837)",2016-04,39.2603185,-76.673837,23.0
19CS00039095,2019-02-27,2/27/2019 6:32:00 PM,6,"(39.2671630447711, -76.6208336748934)",2019-02,39.2671630447711,-76.6208336748934,18.0
18CS00105821,2018-05-31,5/31/2018 12:01:00 AM,6,"(39.26503845, -76.66989326)",2018-05,39.26503845,-76.66989326,0.0
17CS00234372,2017-12-12,12/17/2017 6:32:00 AM,6,"(39.26526, -76.562431)",2017-12,39.26526,-76.562431,6.0
13T006899,2013-05-19,0648,4,"(39.284619, -76.535911)",2013-05,39.284619,-76.535911,
18CS00005161,2018-01-08,1/9/2018 10:07:00 PM,6,"(39.00113062, -76.39872193)",2018-01,39.00113062,-76.39872193,22.0
17IR000793,2017-04-22,5/1/2017 1:43:00 PM,6,"(39.26743485, -76.62278563)",2017-04,39.26743485,-76.62278563,13.0
19CS00028396,2019-02-12,2/12/2019 2:49:00 PM,6,"(39.2663359866327, -76.5624352732288)",2019-02,39.2663359866327,-76.5624352732288,14.0
18CS00122677,2018-06-22,7/5/2018 4:25:00 PM,6,"(39.01190633, -76.40641451)",2018-06,39.01190633,-76.40641451,16.0
17CS00202185,2017-10-26,10/27/2017 7:17:00 AM,6,"(39.26871, -76.5595652)",2017-10,39.26871,-76.5595652,7.0
12L007640,2012-09-15,1148,4,"(39.009045, -76.404528)",2012-09,39.009045,-76.404528,
18CS00021538,2018-01-30,2/2/2018 8:49:00 PM,6,"(39.313931, -76.538629)",2018-01,39.313931,-76.538629,20.0
13T010186,2013-07-18,1613,5,"(39.261367, -76.581273)",2013-07,39.261367,-76.581273,
19CS00051409,2019-03-16,3/16/2019 10:54:00 AM,6,"(39.269928, -76.637054)",2019-03,39.269928,-76.637054,10.0
12L009269,2012-11-14,1510,4,"(39.012083, -76.406729)",2012-11,39.012083,-76.406729,
16B000606,2016-08-26,9/15/2016 8:05:00 AM,6,"(39.18517537, -76.68925881)",2016-08,39.18517537,-76.68925881,8.0
16CS00198815,2016-10-17,10/22/2016 4:58:00 AM,3,"(39.27134491, -76.65236637)",2016-10,39.27134491,-76.65236637,4.0
17CS00183233,2017-09-27,9/28/2017 3:27:00 PM,6,"(39.2634415, -76.5647319)",2017-09,39.2634415,-76.5647319,15.0
12L005533,2012-07-07,1218,4,"(39.003002, -76.400782)",2012-07,39.003002,-76.400782,
18CS00214727,2018-11-07,11/7/2018 2:27:00 PM,6,"(39.3141137247548, -76.533006816445)",2018-11,39.3141137247548,-76.533006816445,14.0
17IR000486,2017-03-13,3/13/2017 1:56:00 PM,6,"(39.22999267, -76.63736343)",2017-03,39.22999267,-76.63736343,13.0
P1700047112,2017-07-06,7/28/2017 2:40:00 PM,6,"(39.18782189, -76.68490022)",2017-07,39.18782189,-76.68490022,14.0
17IR000508,2017-03-18,3/19/2017 2:20:00 AM,6,"(39.2404052, -76.60837412)",2017-03,39.2404052,-76.60837412,2.0
13T002893,2013-03-03,1640,5,"(39.261743, -76.573281)",2013-03,39.261743,-76.573281,
18CS00226268,2018-11-27,11/27/2018 7:22:00 AM,3,"(39.1215483, -77.0845888)",2018-11,39.1215483,-77.0845888,7.0
17CS00230638,2017-12-06,12/6/2017 1:21:00 PM,6,"(39.2715183, -76.65117145)",2017-12,39.2715183,-76.65117145,13.0
18CS00234214,2018-12-10,12/10/2018 7:33:00 AM,3,"(39.2713261455482, -76.6512135617935)",2018-12,39.2713261455482,-76.6512135617935,7.0
16CS00112848,2016-06-14,6/16/2016 1:25:00 AM,3,"(39.29699061, -76.53072149)",2016-06,39.29699061,-76.53072149,1.0
14CS00180776,2014-10-31,3:38:00 PM,3,"(39.30263764, -76.5448004)",2014-10,39.30263764,-76.5448004,15.0
18CS00009366,2018-01-14,1/23/2018 6:35:00 PM,6,"(39.27028, -76.656741)",2018-01,39.27028,-76.656741,18.0
17CS00203174,2017-10-27,10/27/2017 9:30:00 AM,6,"(39.2666416, -76.56239435)",2017-10,39.2666416,-76.56239435,9.0
16CS00013842,2016-01-20,1/21/2016 8:31:00 PM,6,"(39.07586811, -76.94801152)",2016-01,39.07586811,-76.94801152,20.0
12L007230,2012-08-31,2027,4,"(38.9897, -76.362563)",2012-08,38.9897,-76.362563,0.0
16CS00227190,2016-11-29,12/7/2016 1:40:00 PM,6,"(39.2057711, -76.55987978)",2016-11,39.2057711,-76.55987978,13.0
P1500080268,2015-11-20,12/9/2015 9:55:00 PM,6,"(39.18849754, -76.67834222)",2015-11,39.18849754,-76.67834222,21.0
17CS00221459,2017-11-22,11/26/2017 9:17:00 PM,6,"(39.264496, -76.565462)",2017-11,39.264496,-76.565462,21.0
18CS00177285,2018-09-10,11:24:00 AM,6,"(39.13527545, -77.16813644)",2018-09,39.13527545,-77.16813644,11.0
